,answer,left_method,participant,right_method,test_case
1423,clear,clear,429bd86b-21cf-4b7c-b203-1610aa68befd,fmgoat,9646776074
1424,zhang,ifgsm,429bd86b-21cf-4b7c-b203-1610aa68befd,zhang,8639759293
1425,ifgsm,ifgsm,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,10740727595
1426,clear,zhang,c43338ef-65ca-44f2-b09e-a2793c86b348,clear,8639759293
1427,fmgoat,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,fmgoat,6351773844
1428,korhonen,korhonen,c43338ef-65ca-44f2-b09e-a2793c86b348,ifgsm,6351773844
1429,clear,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,clear,10740727595
1430,ifgsm,ifgsm,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,9646776074
1431,clear,clear,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,8639759293
1432,zhang,zhang,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,3697493807
1433,good,good,c43338ef-65ca-44f2-b09e-a2793c86b348,bad,v6
1434,good,bad,c43338ef-65ca-44f2-b09e-a2793c86b348,good,v1
1435,zhang,zhang,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,10740727595
1436,fmgoat,ifgsm,c43338ef-65ca-44f2-b09e-a2793c86b348,fmgoat,10740727595
1437,korhonen,korhonen,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,9646776074
1438,clear,clear,c43338ef-65ca-44f2-b09e-a2793c86b348,zhang,9646776074
1439,,korhonen,c43338ef-65ca-44f2-b09e-a2793c86b348,ifgsm,9646776074
1440,zhang,korhonen,c43338ef-65ca-44f2-b09e-a2793c86b348,zhang,9646776074
1441,korhonen,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,korhonen,10740727595
1442,clear,clear,c43338ef-65ca-44f2-b09e-a2793c86b348,ifgsm,3697493807
1443,clear,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,clear,3697493807
1444,zhang,ifgsm,c43338ef-65ca-44f2-b09e-a2793c86b348,zhang,3697493807
1445,good,bad,c43338ef-65ca-44f2-b09e-a2793c86b348,good,v2
1446,clear,korhonen,c43338ef-65ca-44f2-b09e-a2793c86b348,clear,3697493807
1447,fmgoat,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,fmgoat,10740727595
1448,fmgoat,fmgoat,c43338ef-65ca-44f2-b09e-a2793c86b348,stadv,9646776074
1449,korhonen,stadv,c43338ef-65ca-44f2-b09e-a2793c86b348,korhonen,9646776074
1450,clear,clear,db542b0f-ebd7-4df4-978a-7b350e895bc5,fmgoat,8639759293
1451,good,bad,db542b0f-ebd7-4df4-978a-7b350e895bc5,good,v3
1452,clear,clear,db542b0f-ebd7-4df4-978a-7b350e895bc5,fmgoat,10740727595
1453,clear,clear,db542b0f-ebd7-4df4-978a-7b350e895bc5,stadv,8639759293
1454,zhang,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,8639759293
1455,ifgsm,stadv,db542b0f-ebd7-4df4-978a-7b350e895bc5,ifgsm,9646776074
1456,zhang,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,10740727595
1457,fmgoat,korhonen,db542b0f-ebd7-4df4-978a-7b350e895bc5,fmgoat,9646776074
1458,zhang,stadv,db542b0f-ebd7-4df4-978a-7b350e895bc5,zhang,8639759293
1459,korhonen,korhonen,db542b0f-ebd7-4df4-978a-7b350e895bc5,ifgsm,9646776074
1460,clear,ifgsm,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,3697493807
1461,clear,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,8639759293
1462,korhonen,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,6351773844
1463,zhang,ifgsm,db542b0f-ebd7-4df4-978a-7b350e895bc5,zhang,6351773844
1464,clear,korhonen,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,10740727595
1465,clear,clear,db542b0f-ebd7-4df4-978a-7b350e895bc5,ifgsm,6351773844
1466,clear,korhonen,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,6351773844
1467,good,good,db542b0f-ebd7-4df4-978a-7b350e895bc5,bad,v2
1468,zhang,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,ifgsm,3697493807
1469,zhang,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,6351773844
1470,good,bad,db542b0f-ebd7-4df4-978a-7b350e895bc5,good,v5
1471,zhang,zhang,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,3697493807
1472,korhonen,stadv,db542b0f-ebd7-4df4-978a-7b350e895bc5,korhonen,3697493807
1473,fmgoat,fmgoat,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,8639759293
1474,clear,fmgoat,db542b0f-ebd7-4df4-978a-7b350e895bc5,clear,10740727595
1475,korhonen,zhang,b9d18100-51ae-4688-9e3f-06a72ff7eac6,korhonen,9469622762
1476,good,bad,b9d18100-51ae-4688-9e3f-06a72ff7eac6,good,v1
1477,clear,fmgoat,b9d18100-51ae-4688-9e3f-06a72ff7eac6,clear,4424481742
1478,clear,clear,b9d18100-51ae-4688-9e3f-06a72ff7eac6,zhang,4424481742
1479,korhonen,zhang,b9d18100-51ae-4688-9e3f-06a72ff7eac6,korhonen,9469622762
1480,korhonen,zhang,b9d18100-51ae-4688-9e3f-06a72ff7eac6,korhonen,9469622762
1481,clear,zhang,b9d18100-51ae-4688-9e3f-06a72ff7eac6,clear,4424481742
1482,good,good,b9d18100-51ae-4688-9e3f-06a72ff7eac6,bad,v5
1483,good,bad,b9d18100-51ae-4688-9e3f-06a72ff7eac6,good,v5
1484,clear,clear,b9d18100-51ae-4688-9e3f-06a72ff7eac6,zhang,4424481742
1485,korhonen,korhonen,b9d18100-51ae-4688-9e3f-06a72ff7eac6,zhang,9469622762
1486,clear,clear,b9d18100-51ae-4688-9e3f-06a72ff7eac6,zhang,4424481742
1487,zhang,zhang,b9d18100-51ae-4688-9e3f-06a72ff7eac6,korhonen,9469622762
1488,clear,clear,b9d18100-51ae-4688-9e3f-06a72ff7eac6,zhang,4424481742
1489,,clear,b9d18100-51ae-4688-9e3f-06a72ff7eac6,fmgoat,4424481742
1490,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,korhonen,4424481742
1491,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,korhonen,4424481742
1492,zhang,fmgoat,d3dc012e-7379-48b0-917b-e60f559fbe2c,zhang,9469622762
1493,zhang,zhang,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1494,good,bad,d3dc012e-7379-48b0-917b-e60f559fbe2c,good,v1
1495,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,korhonen,4424481742
1496,clear,korhonen,d3dc012e-7379-48b0-917b-e60f559fbe2c,clear,4424481742
1497,zhang,zhang,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1498,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1499,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,zhang,9469622762
1500,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,korhonen,4424481742
1501,zhang,zhang,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1502,good,bad,d3dc012e-7379-48b0-917b-e60f559fbe2c,good,v7
1503,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,zhang,9469622762
1504,good,good,d3dc012e-7379-48b0-917b-e60f559fbe2c,bad,v3
1505,zhang,zhang,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1506,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1507,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,korhonen,4424481742
1508,clear,korhonen,d3dc012e-7379-48b0-917b-e60f559fbe2c,clear,4424481742
1509,clear,korhonen,d3dc012e-7379-48b0-917b-e60f559fbe2c,clear,4424481742
1510,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,zhang,9469622762
1511,zhang,fmgoat,d3dc012e-7379-48b0-917b-e60f559fbe2c,zhang,9469622762
1512,clear,clear,d3dc012e-7379-48b0-917b-e60f559fbe2c,fmgoat,9469622762
1513,clear,fmgoat,d3dc012e-7379-48b0-917b-e60f559fbe2c,clear,9469622762
1514,zhang,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,fmgoat,9469622762
1515,clear,korhonen,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,4424481742
1516,clear,korhonen,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,4424481742
1517,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1518,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,zhang,9469622762
1519,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,zhang,9469622762
1520,clear,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1521,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1522,clear,fmgoat,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1523,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1524,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1525,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1526,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1527,zhang,fmgoat,7a1caff6-a1b7-4214-97c4-42caab154dcc,zhang,9469622762
1528,clear,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1529,good,good,7a1caff6-a1b7-4214-97c4-42caab154dcc,bad,v3
1530,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,fmgoat,9469622762
1531,zhang,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,fmgoat,9469622762
1532,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,korhonen,4424481742
1533,clear,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1534,clear,fmgoat,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1535,good,good,7a1caff6-a1b7-4214-97c4-42caab154dcc,bad,v6
1536,good,bad,7a1caff6-a1b7-4214-97c4-42caab154dcc,good,v6
1537,clear,clear,7a1caff6-a1b7-4214-97c4-42caab154dcc,zhang,9469622762
1538,clear,zhang,7a1caff6-a1b7-4214-97c4-42caab154dcc,clear,9469622762
1539,good,bad,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,good,v5
1540,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,fmgoat,9469622762
1541,zhang,zhang,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,fmgoat,9469622762
1542,good,bad,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,good,v7
1543,clear,zhang,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1544,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,fmgoat,9469622762
1545,zhang,zhang,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,fmgoat,9469622762
1546,clear,korhonen,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,4424481742
1547,clear,korhonen,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,4424481742
1548,zhang,fmgoat,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,zhang,9469622762
1549,good,good,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,bad,v4
1550,clear,zhang,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1551,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,korhonen,4424481742
1552,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,fmgoat,9469622762
1553,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,zhang,9469622762
1554,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,korhonen,4424481742
1555,korhonen,korhonen,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,4424481742
1556,clear,fmgoat,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1557,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,zhang,9469622762
1558,clear,fmgoat,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1559,clear,fmgoat,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1560,clear,zhang,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,clear,9469622762
1561,clear,clear,b0a63b1a-0c60-4292-bba5-6c20e984d9e2,zhang,9469622762
1562,korhonen,fmgoat,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,korhonen,8597381500
1563,zhang,stadv,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,zhang,6077930890
1564,korhonen,korhonen,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,zhang,9716988368
1565,fmgoat,fmgoat,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,stadv,9716988368
1566,zhang,stadv,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,zhang,6077930890
1567,good,bad,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,good,v7
1568,good,bad,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,good,v5
1569,korhonen,fmgoat,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,korhonen,8597381500
1570,fmgoat,fmgoat,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,zhang,8348001072
1571,fmgoat,fmgoat,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,stadv,9716988368
1572,zhang,zhang,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,stadv,6077930890
1573,good,bad,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,good,v2
1574,korhonen,korhonen,f5b9a938-10f1-4f51-87f5-fa1a1c042ae5,fmgoat,8597381500
1575,good,bad,6ab38369-1b4b-4674-9389-00c59f863d42,good,v4
1576,zhang,zhang,6ab38369-1b4b-4674-9389-00c59f863d42,fmgoat,6077930890
1577,good,bad,6ab38369-1b4b-4674-9389-00c59f863d42,good,v3
1578,zhang,zhang,6ab38369-1b4b-4674-9389-00c59f863d42,stadv,6077930890
1579,clear,korhonen,6ab38369-1b4b-4674-9389-00c59f863d42,clear,2580252988
1580,zhang,stadv,6ab38369-1b4b-4674-9389-00c59f863d42,zhang,8597381500
1581,clear,clear,6ab38369-1b4b-4674-9389-00c59f863d42,korhonen,6077930890
1582,zhang,zhang,6ab38369-1b4b-4674-9389-00c59f863d42,stadv,6077930890
1583,fmgoat,stadv,6ab38369-1b4b-4674-9389-00c59f863d42,fmgoat,3567613299
1584,good,good,6ab38369-1b4b-4674-9389-00c59f863d42,bad,v6
1585,fmgoat,fmgoat,6ab38369-1b4b-4674-9389-00c59f863d42,zhang,8348001072
1586,clear,clear,6ab38369-1b4b-4674-9389-00c59f863d42,stadv,5906203942
1587,fmgoat,fmgoat,6ab38369-1b4b-4674-9389-00c59f863d42,stadv,9716988368
1588,fmgoat,zhang,6ab38369-1b4b-4674-9389-00c59f863d42,fmgoat,8348001072
1589,,korhonen,6ab38369-1b4b-4674-9389-00c59f863d42,zhang,9716988368
1590,,zhang,d4f989c4-bed2-40f3-9827-cd9bd372bf76,korhonen,9716988368
1591,stadv,stadv,d4f989c4-bed2-40f3-9827-cd9bd372bf76,zhang,6077930890
1592,good,bad,d4f989c4-bed2-40f3-9827-cd9bd372bf76,good,v5
1593,zhang,zhang,d4f989c4-bed2-40f3-9827-cd9bd372bf76,stadv,9716988368
1594,good,good,d4f989c4-bed2-40f3-9827-cd9bd372bf76,bad,v7
1595,korhonen,korhonen,d4f989c4-bed2-40f3-9827-cd9bd372bf76,fmgoat,8597381500
1596,good,bad,d4f989c4-bed2-40f3-9827-cd9bd372bf76,good,v1
1597,clear,clear,d4f989c4-bed2-40f3-9827-cd9bd372bf76,stadv,2580252988
1598,fmgoat,fmgoat,d4f989c4-bed2-40f3-9827-cd9bd372bf76,stadv,6027104916
1599,clear,clear,d4f989c4-bed2-40f3-9827-cd9bd372bf76,korhonen,2580252988
1600,korhonen,korhonen,d4f989c4-bed2-40f3-9827-cd9bd372bf76,fmgoat,8597381500
1601,fmgoat,zhang,d4f989c4-bed2-40f3-9827-cd9bd372bf76,fmgoat,8348001072
1602,clear,clear,d4f989c4-bed2-40f3-9827-cd9bd372bf76,korhonen,6077930890
1603,fmgoat,fmgoat,d4f989c4-bed2-40f3-9827-cd9bd372bf76,stadv,6027104916
1604,fmgoat,fmgoat,d4f989c4-bed2-40f3-9827-cd9bd372bf76,zhang,6077930890
1605,fmgoat,zhang,d4f989c4-bed2-40f3-9827-cd9bd372bf76,fmgoat,6077930890
1606,korhonen,korhonen,d4f989c4-bed2-40f3-9827-cd9bd372bf76,fmgoat,8597381500
1607,fmgoat,fmgoat,d4f989c4-bed2-40f3-9827-cd9bd372bf76,stadv,6027104916
1608,clear,stadv,d4f989c4-bed2-40f3-9827-cd9bd372bf76,clear,2580252988
1609,clear,stadv,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,5906203942
1610,stadv,zhang,817af2ff-f05f-4f37-9de5-062a0c19e6dc,stadv,9716988368
1611,fmgoat,fmgoat,817af2ff-f05f-4f37-9de5-062a0c19e6dc,stadv,3567613299
1612,clear,clear,817af2ff-f05f-4f37-9de5-062a0c19e6dc,korhonen,6077930890
1613,clear,korhonen,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,2580252988
1614,clear,zhang,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,6027104916
1615,clear,stadv,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,5906203942
1616,fmgoat,stadv,817af2ff-f05f-4f37-9de5-062a0c19e6dc,fmgoat,3567613299
1617,fmgoat,stadv,817af2ff-f05f-4f37-9de5-062a0c19e6dc,fmgoat,6027104916
1618,good,good,817af2ff-f05f-4f37-9de5-062a0c19e6dc,bad,v6
1619,good,bad,817af2ff-f05f-4f37-9de5-062a0c19e6dc,good,v4
1620,clear,korhonen,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,2580252988
1621,clear,korhonen,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,2580252988
1622,fmgoat,stadv,817af2ff-f05f-4f37-9de5-062a0c19e6dc,fmgoat,6027104916
1623,clear,korhonen,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,9716988368
1624,clear,zhang,817af2ff-f05f-4f37-9de5-062a0c19e6dc,clear,6027104916
1625,clear,clear,817af2ff-f05f-4f37-9de5-062a0c19e6dc,stadv,2580252988
1626,clear,clear,817af2ff-f05f-4f37-9de5-062a0c19e6dc,korhonen,2580252988
1627,good,good,817af2ff-f05f-4f37-9de5-062a0c19e6dc,bad,v3
1628,good,good,6dc76616-a430-4d23-9596-37d6ae847768,bad,v2
1629,zhang,stadv,6dc76616-a430-4d23-9596-37d6ae847768,zhang,8597381500
1630,zhang,stadv,6dc76616-a430-4d23-9596-37d6ae847768,zhang,9716988368
1631,korhonen,korhonen,6dc76616-a430-4d23-9596-37d6ae847768,fmgoat,8597381500
1632,clear,korhonen,6dc76616-a430-4d23-9596-37d6ae847768,clear,6077930890
1633,clear,korhonen,6dc76616-a430-4d23-9596-37d6ae847768,clear,6077930890
1634,fmgoat,stadv,6dc76616-a430-4d23-9596-37d6ae847768,fmgoat,6027104916
1635,good,bad,6dc76616-a430-4d23-9596-37d6ae847768,good,v3
1636,zhang,zhang,6dc76616-a430-4d23-9596-37d6ae847768,stadv,6077930890
1637,fmgoat,fmgoat,6dc76616-a430-4d23-9596-37d6ae847768,zhang,6077930890
1638,clear,korhonen,6dc76616-a430-4d23-9596-37d6ae847768,clear,6077930890
1639,good,bad,6dc76616-a430-4d23-9596-37d6ae847768,good,v7
1640,clear,clear,6dc76616-a430-4d23-9596-37d6ae847768,korhonen,2580252988
1641,fmgoat,stadv,6dc76616-a430-4d23-9596-37d6ae847768,fmgoat,9716988368
1642,clear,korhonen,6dc76616-a430-4d23-9596-37d6ae847768,clear,6077930890
1643,,clear,6dc76616-a430-4d23-9596-37d6ae847768,zhang,6027104916
1644,zhang,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,stadv,8179375247
1645,clear,clear,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,8348001072
1646,good,bad,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,good,v7
1647,korhonen,stadv,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,korhonen,9214795039
1648,zhang,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,8351568109
1649,clear,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,9716988368
1650,clear,clear,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,zhang,9716988368
1651,korhonen,korhonen,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,stadv,4424481742
1652,zhang,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,8351568109
1653,clear,stadv,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,6077930890
1654,fmgoat,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,2909358760
1655,zhang,zhang,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,stadv,8351568109
1656,good,bad,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,good,v7
1657,clear,clear,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,8348001072
1658,clear,fmgoat,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,8348001072
1659,clear,clear,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,3567613299
1660,clear,clear,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,fmgoat,8348001072
1661,good,good,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,bad,v1
1662,clear,fmgoat,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,8348001072
1663,,fmgoat,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,5906203942
1664,,fmgoat,0cdee9d8-ebdc-4e84-b784-a04618cc0d5b,clear,5906203942
1665,fmgoat,fmgoat,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,4598385226
1666,fmgoat,fmgoat,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,6077930890
1667,good,good,9342b0f3-61be-4e26-a284-9dadb79e00a5,bad,v4
1668,good,good,9342b0f3-61be-4e26-a284-9dadb79e00a5,bad,v4
1669,korhonen,korhonen,9342b0f3-61be-4e26-a284-9dadb79e00a5,stadv,4424481742
1670,clear,clear,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,5906203942
1671,good,bad,9342b0f3-61be-4e26-a284-9dadb79e00a5,good,v6
1672,zhang,stadv,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,8351568109
1673,clear,clear,9342b0f3-61be-4e26-a284-9dadb79e00a5,stadv,6077930890
1674,fmgoat,fmgoat,9342b0f3-61be-4e26-a284-9dadb79e00a5,stadv,4107566763
1675,fmgoat,fmgoat,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,4598385226
1676,,fmgoat,9342b0f3-61be-4e26-a284-9dadb79e00a5,zhang,2909358760
1677,good,good,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,bad,v7
1678,fmgoat,stadv,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,fmgoat,4107566763
1679,fmgoat,fmgoat,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,zhang,2909358760
1680,fmgoat,stadv,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,fmgoat,8348001072
1681,fmgoat,fmgoat,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,zhang,4598385226
1682,clear,stadv,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,clear,6077930890
1683,korhonen,korhonen,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,stadv,9716988368
1684,good,good,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,bad,v4
1685,korhonen,stadv,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,korhonen,4519546786
1686,zhang,zhang,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,stadv,3567613299
1687,good,bad,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,good,v5
1688,clear,zhang,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,clear,2580252988
1689,clear,fmgoat,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,clear,9214795039
1690,,zhang,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,korhonen,6027104916
1691,clear,korhonen,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,clear,5130906829
1692,,korhonen,cdd56a8c-5d32-4583-a0c4-5b8b219e6c48,fmgoat,5906203942
1693,zhang,fmgoat,ba6cf363-e53b-497b-8c27-f468311da453,zhang,2580252988
1694,zhang,zhang,ba6cf363-e53b-497b-8c27-f468311da453,stadv,8179375247
1695,clear,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,clear,6027104916
1696,korhonen,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,stadv,9214795039
1697,korhonen,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,zhang,4598385226
1698,clear,clear,ba6cf363-e53b-497b-8c27-f468311da453,korhonen,9716988368
1699,korhonen,stadv,ba6cf363-e53b-497b-8c27-f468311da453,korhonen,5906203942
1700,korhonen,stadv,ba6cf363-e53b-497b-8c27-f468311da453,korhonen,4519546786
1701,zhang,zhang,ba6cf363-e53b-497b-8c27-f468311da453,stadv,9463363154
1702,fmgoat,stadv,ba6cf363-e53b-497b-8c27-f468311da453,fmgoat,8348001072
1703,zhang,fmgoat,ba6cf363-e53b-497b-8c27-f468311da453,zhang,2909358760
1704,good,bad,ba6cf363-e53b-497b-8c27-f468311da453,good,v2
1705,good,good,ba6cf363-e53b-497b-8c27-f468311da453,bad,v2
1706,korhonen,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,zhang,8597381500
1707,korhonen,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,stadv,4424481742
1708,zhang,zhang,ba6cf363-e53b-497b-8c27-f468311da453,stadv,4107566763
1709,clear,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,clear,4842717407
1710,clear,korhonen,ba6cf363-e53b-497b-8c27-f468311da453,clear,5130906829
1711,good,good,ba6cf363-e53b-497b-8c27-f468311da453,bad,v6
1712,zhang,zhang,996ef6ff-cc76-4c8a-893a-068537287123,fmgoat,9469622762
1713,zhang,stadv,996ef6ff-cc76-4c8a-893a-068537287123,zhang,3567613299
1714,clear,clear,996ef6ff-cc76-4c8a-893a-068537287123,stadv,8351568109
1715,clear,clear,996ef6ff-cc76-4c8a-893a-068537287123,fmgoat,6077930890
1716,clear,korhonen,996ef6ff-cc76-4c8a-893a-068537287123,clear,4796228876
1717,good,bad,996ef6ff-cc76-4c8a-893a-068537287123,good,v7
1718,zhang,zhang,996ef6ff-cc76-4c8a-893a-068537287123,stadv,4598385226
1719,good,bad,996ef6ff-cc76-4c8a-893a-068537287123,good,v7
1720,good,good,996ef6ff-cc76-4c8a-893a-068537287123,bad,v7
1721,clear,fmgoat,996ef6ff-cc76-4c8a-893a-068537287123,clear,9214795039
1722,zhang,zhang,996ef6ff-cc76-4c8a-893a-068537287123,stadv,8597381500
